K,7,14,30,60,90
22050,0.22233973961363243,0.18083288718613416,0.18282357507752792,0.18895370938140926,0.1854284812944724
22295,0.20067867867633363,0.180397312651514,0.17922621955716384,0.1830374847518567,0.1841847023574268
22540,0.17911852827624333,0.17035196623357113,0.17290883606871693,0.17732035514609906,0.17535367938157795
22785,0.16722140189765852,0.1637974523072081,0.1675797364160166,0.1682540609762006,0.17116317817207222
23030,0.1526912417590853,0.15871343580449382,0.16421638416696452,0.16258906513798482,0.16724005295757433
23275,0.1496579556355656,0.15635323057977585,0.15724994819400587,0.16152897005360958,0.16211861002646016
23520,0.1492855708512943,0.15113175623552672,0.1538918879738131,0.15365730029590868,0.15804938664717585
23765,0.14350844805250387,0.1468345757055118,0.14761786637281682,0.1459622572724075,0.151316279977965
24010,0.14023446175419313,0.142732842220767,0.14412077587168862,0.14223017790805523,0.14618087053928058
24255,0.1338354834487172,0.14396859890948258,0.14125557705472633,0.13897820960434362,0.14332025001320398
24500,0.13541049626802137,0.1326957979765203,0.1313629482251671,0.13959939017821565,0.13486985563693943
24745,0.13173117654839175,0.1290076801115701,0.1314018797288918,0.1351635331675414,0.13221528172348584
24990,0.12647184959953223,0.1249759384844799,0.12782193316164617,0.1336815145495204,0.1294626823536522
25235,0.1267790247691928,0.12638302154193282,0.12443475726968625,0.12744156238519547,0.1275559778701464
25480,0.12210280537147439,0.12526750169706022,0.12287157172349464,0.12654981276947563,0.12909527694755102
25725,0.1154591631942853,0.11912252238092895,0.12576000794898753,0.12552805443261902,0.12275658967944965
25970,0.12429746659766165,0.11479408392631395,0.1164822324184167,0.12052013339903894,0.12213737723597369
26215,0.1430558490377053,0.1129287889372394,0.12000096564518944,0.1208343565604542,0.12518512724762104
26460,0.1614656377872781,0.1155230360261903,0.11028624629119319,0.11569924762369592,0.11844106301776411
26705,0.1795583686150588,0.12556260126353364,0.11276227754255679,0.115028704655201,0.12014948345580004
26950,0.19735781007261022,0.13815843460598617,0.11290039771126954,0.1135968544475098,0.11376164200498504
